PDB ID,Source(s),Equivalence Class(es),EC size
5N8L,"RNA3DB","B|NR_all_25711.1|2, C|NR_all_25711.1|2"
5N8M,"RNA3DB","B|NR_all_25711.1|2, C|NR_all_25711.1|2"
5N94,"RNA3DB","C|NR_all_57114.1|1, D|NR_all_57114.1|1"
5N9G,"RNA3DB",""
5NCO,"RNA3DB","1|NR_all_51660.3|1, A|NR_all_83717.145|1, B|NR_all_10157.143|1"
5ND8,"RNA3DB","A|NR_all_90633.23|1, B|NR_all_83891.22|1, a|NR_all_74023.13|1"
5ND9,"RNA3DB","A|NR_all_90633.23|1, B|NR_all_83891.22|1, a|NR_all_74023.13|1"
5NDG,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_03510.64|1, 3|NR_all_18586.69|1, 4|NR_all_90506.74|2, 5|NR_all_90506.74|2, 6|NR_all_03510.64|1, 7|NR_all_18586.69|1, 8|NR_all_90506.74|2"
5NDH,"RNA3DB","A|NR_all_77294.1|1, B|NR_all_77294.1|1, C|NR_all_77294.1|1, D|NR_all_77294.1|1"
5NDI,"RNA3DB","A|NR_all_66896.1|1, B|NR_all_66896.1|1, C|NR_all_66896.1|1, D|NR_all_66896.1|1"
5NDJ,"RNA3DB","13|NR_all_65795.80|1, 14|NR_all_97519.74|1, 16|NR_all_42622.74|1, 1G|NR_all_65795.80|1, 1H|NR_all_97519.74|1, 1J|NR_all_42622.74|1, V1|NR_all_19951.88|1, V4|NR_all_19951.88|1, W1|NR_all_19951.88|1, W4|NR_all_19951.88|1, X1|NR_all_19951.88|1, X4|NR_all_19951.88|1"
5NDK,"RNA3DB","13|NR_all_65795.80|1, 14|NR_all_97519.74|1, 16|NR_all_42622.74|1, 1G|NR_all_65795.80|1, 1H|NR_all_97519.74|1, 1J|NR_all_42622.74|1, V1|NR_all_19951.88|1, V4|NR_all_19951.88|1, W1|NR_all_19951.88|1, W4|NR_all_19951.88|1, X1|NR_all_19951.88|1, X4|NR_all_19951.88|1"
5NDV,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_03510.64|1, 3|NR_all_18586.69|1, 4|NR_all_90506.74|2, 5|NR_all_90506.74|2, 6|NR_all_03510.64|1, 7|NR_all_18586.69|1, 8|NR_all_90506.74|2"
5NDW,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_03510.64|1, 3|NR_all_18586.69|1, 4|NR_all_90506.74|2, 5|NR_all_90506.74|2, 6|NR_all_03510.64|1, 7|NR_all_18586.69|1, 8|NR_all_90506.74|2"
5NEF,"RNA3DB","A|NR_all_91124.3|1"
5NEO,"RNA3DB","A|NR_all_91124.3|1"
5NEP,"RNA3DB","A|NR_all_91124.3|1"
5NEQ,"RNA3DB","A|NR_all_91124.3|1"
5NEW,"RNA3DB","C|NR_all_21736.7|1, H|NR_all_56199.1|1"
5NEX,"RNA3DB","A|NR_all_91124.3|1"
5NFV,"RNA3DB","B|NR_all_88747.1|1"
5NG6,"RNA3DB","B|NR_all_88747.1|1, D|NR_all_88747.1|1, F|NR_all_88747.1|1, H|NR_all_88747.1|1"
5NGM,"RNA3DB","AA|NR_all_90633.23|1, AB|NR_all_83891.22|1, Aa|NR_all_74023.13|1"
5NJT,"RNA3DB","A|NR_all_94066.10|1, U|NR_all_41610.20|1, V|NR_all_97435.16|1"
5NO2,"RNA3DB","A|NR_all_56726.132|1"
5NO3,"RNA3DB","A|NR_all_56726.132|1"
5NO4,"RNA3DB","A|NR_all_56726.132|1"
5NOM,"RNA3DB","A|NR_all_91124.3|1"
5NP6,"RNA3DB","B|NR_all_56633.6|1, D|NR_all_56726.132|1, Y|NR_all_83717.145|1, Z|NR_all_10157.143|1"
5NPM,"RNA3DB","B|NR_all_73731.2|1"
5NQI,"RNA3DB","A|NR_all_94729.10|1"
5NRG,"RNA3DB","X|NR_all_90633.23|1, Y|NR_all_83891.22|1"
5NRL,"RNA3DB","2|NR_all_55865.1|3, 4|NR_all_55865.1|3, 5|NR_all_06389.1|1, 6|NR_all_55865.1|3"
5NS3,"RNA3DB","C|NR_all_09715.1|1, D|NR_all_09715.1|1"
5NS4,"RNA3DB","C|NR_all_09715.1|1, D|NR_all_09715.1|1"
5NWQ,"2020 RNA, RNA Puzzles, RNA3DB","A|NR_all_01073.1|1, B|NR_all_01073.1|1"
5NWY,"RNA3DB","0|NR_all_56726.132|1, M|NR_all_31819.5|1, N|NR_all_83717.145|1, O|NR_all_10157.143|1"
5NXT,"RNA3DB","U|NR_all_53005.1|1"
5NY8,"RNA3DB","A|NR_all_01073.1|1, B|NR_all_01073.1|1"
5NZ3,"RNA3DB","A|NR_all_01073.1|1, B|NR_all_01073.1|1"
5NZ6,"RNA Puzzles, RNA3DB","A|NR_all_01073.1|1"
5NZD,"RNA3DB","A|NR_all_01073.1|1, B|NR_all_01073.1|1"
5O1Y,"RNA3DB","B|NR_all_11028.1|1"
5O1Z,"RNA3DB","B|NR_all_20497.1|1"
5O20,"RNA3DB","B|NR_all_78007.1|1"
5O2R,"RNA3DB","A|NR_all_83717.145|1, B|NR_all_10157.143|1, a|NR_all_56726.132|1, x|NR_all_49241.1|1"
5O3J,"RNA3DB","B|NR_all_58433.1|1"
5O58,"RNA3DB","B|NR_all_81965.2|1"
5O5J,"RNA3DB","A|NR_all_97539.6|1, W|NR_all_83196.1|1"
5O60,"RNA3DB","A|NR_all_76090.9|1, B|NR_all_89181.3|1"
5O61,"RNA3DB","A|NR_all_76090.9|1, BA|NR_all_97539.6|1, BW|NR_all_44672.1|1, B|NR_all_89181.3|1"
5O62,"RNA3DB","A|NR_all_01073.1|1, B|NR_all_01073.1|1"
5O69,"RNA3DB","A|NR_all_01073.1|1, B|NR_all_01073.1|1"
5O6U,"RNA3DB","A|NR_all_23975.1|1"
5O7H,"RNA3DB","A|NR_all_23975.1|1"
5O9Z,"RNA3DB","2|NR_all_18569.1|3, 4|NR_all_18569.1|3, 5|NR_all_73286.27|1, 6|NR_all_18569.1|3"
5OA3,"RNA3DB","1|NR_all_81815.1|1, 2|NR_all_46995.44|1, 3|NR_all_54508.1|1"
5OB3,"2020 RNA, RNA3DB","A|NR_all_57264.1|1"
5OBM,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_03510.64|1, 3|NR_all_18586.69|1, 4|NR_all_90506.74|2, 5|NR_all_90506.74|2, 6|NR_all_03510.64|1, 7|NR_all_18586.69|1, 8|NR_all_90506.74|2"
5OC6,"RNA3DB","B|NR_all_44326.1|2, C|NR_all_44326.1|2"
5ODV,"RNA3DB","a|NR_all_43562.1|1, b|NR_all_43562.1|1, c|NR_all_43562.1|1, d|NR_all_43562.1|1, e|NR_all_43562.1|1, f|NR_all_43562.1|1, g|NR_all_43562.1|1, h|NR_all_43562.1|1, i|NR_all_43562.1|1, j|NR_all_43562.1|1, k|NR_all_43562.1|1, l|NR_all_43562.1|1, m|NR_all_43562.1|1, n|NR_all_43562.1|1, o|NR_all_43562.1|1, p|NR_all_43562.1|1, q|NR_all_43562.1|1, r|NR_all_43562.1|1, s|NR_all_43562.1|1, t|NR_all_43562.1|1, u|NR_all_43562.1|1, v|NR_all_43562.1|1, w|NR_all_43562.1|1, x|NR_all_43562.1|1"
5OIK,"RNA3DB","P|NR_all_53912.1|1"
5OLA,"RNA3DB","H|NR_all_61301.1|1, R|NR_all_61301.1|1"
5OMW,"RNA3DB","B|NR_all_11709.2|1, E|NR_all_11709.2|1"
5ON2,"RNA3DB","B|NR_all_11709.2|1, E|NR_all_11709.2|1"
5ON3,"RNA3DB","B|NR_all_11709.2|1, E|NR_all_11709.2|1"
5ON6,"RNA3DB","1|NR_all_90506.74|2, 3|NR_all_18586.69|1, 4|NR_all_90506.74|2, 6|NR_all_03510.64|1, AR|NR_all_90506.74|2, AS|NR_all_18586.69|1, AT|NR_all_90506.74|2, A|NR_all_03510.64|1"
5ONH,"RNA3DB","B|NR_all_11709.2|1, E|NR_all_11709.2|1"
5OOL,"RNA3DB","A|NR_all_12763.29|1, B|NR_all_73428.23|1"
5OOM,"RNA3DB","A|NR_all_12763.29|1, B|NR_all_73428.23|1"
5OPT,"RNA3DB","E|NR_all_49738.1|1"
5OQL,"RNA3DB","1|NR_all_59155.1|2, 2|NR_all_59155.1|2"
5OR0,"RNA3DB","A|NR_all_01039.2|2, B|NR_all_01039.2|2"
5OSG,"RNA3DB","2|NR_all_12772.1|1"
5OT2,"RNA3DB","P|NR_all_98642.1|1"
5OT7,"RNA3DB","1|NR_all_65795.80|1, 2|NR_all_19951.88|1, 3|NR_all_60942.1|1, 4|NR_all_97519.74|1, 5|NR_all_42622.74|1"
5SUP,"RNA3DB","D|NR_all_76779.1|1, E|NR_all_76779.1|1, F|NR_all_76779.1|1"
5SWD,"RNA3DB","A|NR_all_56345.1|1, B|NR_all_56345.1|1"
5SWE,"RNA3DB","X|NR_all_94683.1|1"
5SWM,"RNA3DB",""
5SZE,"RNA3DB","C|NR_all_74924.26|1"
5T16,"RNA3DB","G|NR_all_42653.1|1, H|NR_all_42653.1|1, O|NR_all_42653.1|1, P|NR_all_42653.1|1"
5T2A,"RNA3DB","2|NR_all_12772.1|1, A|NR_all_51168.1|2, B|NR_all_45128.1|1, C|NR_all_51168.1|2, D|NR_all_24244.1|1, E|NR_all_99100.1|1, F|NR_all_15150.1|1, G|NR_all_24549.1|1, H|NR_all_82286.1|1"
5T2C,"RNA3DB","AA|NR_all_46995.44|1, An|NR_all_83098.3|1, A|NR_all_65061.34|2, B|NR_all_52752.30|1, C|NR_all_65061.34|2"
5T3K,"RNA3DB","A|NR_all_83745.1|2, B|NR_all_83745.1|2, C|NR_all_83745.1|2, D|NR_all_83745.1|2"
5T5A,"2020 RNA, RNA Puzzles, RNA3DB","A|NR_all_48748.1|1"
5T5H,"RNA3DB","A|NR_all_25467.1|2, B|NR_all_97060.1|1, C|NR_all_25467.1|2, D|NR_all_54575.1|1, E|NR_all_26892.1|1, G|NR_all_90150.1|1, H|NR_all_79575.1|1"
5T62,"RNA3DB","A|NR_all_90506.74|2, B|NR_all_18586.69|1, C|NR_all_90506.74|2"
5T6R,"RNA3DB","A|NR_all_90506.74|2, B|NR_all_18586.69|1, C|NR_all_90506.74|2"
5T7B,"RNA3DB","R|NR_all_30259.1|1"
5T7V,"RNA3DB","A|NR_all_74023.13|1, B|NR_all_90633.23|1, C|NR_all_83891.22|1, D|NR_all_98299.1|1"
5T83,"2020 RNA, RNA3DB","A|NR_all_91539.1|1"
5T8Y,"RNA3DB","X|NR_all_25771.1|1"
5TBW,"RNA3DB","1|NR_all_90506.74|2, 3|NR_all_18586.69|1, 4|NR_all_90506.74|2, AR|NR_all_90506.74|2, AS|NR_all_18586.69|1, AT|NR_all_90506.74|2, A|NR_all_03510.64|1, sR|NR_all_03510.64|1"
5TC1,"RNA3DB","R|NR_all_14458.1|1"
5TCU,"RNA3DB","A|NR_all_74023.13|1, B|NR_all_90633.23|1, C|NR_all_83891.22|1, D|NR_all_74018.1|1, E|NR_all_74018.1|1"
5TDJ,"RNA3DB","A|NR_all_71188.3|1, B|NR_all_71188.3|1"
5TDK,"RNA3DB","A|NR_all_71188.3|2, B|NR_all_71188.3|2"
5TF6,"RNA3DB","B|NR_all_60469.1|1, D|NR_all_60469.1|1"
5TGA,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_03510.64|1, 3|NR_all_18586.69|1, 4|NR_all_90506.74|2, 5|NR_all_90506.74|2, 6|NR_all_03510.64|1, 7|NR_all_18586.69|1, 8|NR_all_90506.74|2"
5TGG,"RNA3DB",""
5TGM,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_03510.64|1, 3|NR_all_18586.69|1, 4|NR_all_90506.74|2, 5|NR_all_90506.74|2, 6|NR_all_03510.64|1, 7|NR_all_18586.69|1, 8|NR_all_90506.74|2"
5TGP,"RNA3DB",""
5THE,"RNA3DB","B|NR_all_34681.1|1, D|NR_all_34681.1|1, F|NR_all_34681.1|1, H|NR_all_34681.1|1"
5TKO,"RNA3DB","A|NR_all_98138.1|2, B|NR_all_98138.1|2, C|NR_all_98138.1|2, D|NR_all_98138.1|2"
5TPY,"RNA Puzzles, RNA3DB","A|NR_all_01439.1|1"
5TSN,"RNA3DB","P|NR_all_34246.1|2, T|NR_all_34246.1|2"
5TWS,"RNA3DB",""
5TZS,"RNA3DB","1|NR_all_03510.64|1, 2|NR_all_75087.1|1"
5U07,"RNA3DB","K|NR_all_38581.2|1"
5U0A,"RNA3DB","K|NR_all_38581.2|1"
5U0Q,"RNA3DB","A|NR_all_33332.1|2, B|NR_all_33332.1|2, C|NR_all_33332.1|2, D|NR_all_33332.1|2"
5U30,"RNA3DB","B|NR_all_50424.1|1"
5U31,"RNA3DB","B|NR_all_50424.1|1"
5U33,"RNA3DB","B|NR_all_50424.1|1"
5U34,"RNA3DB","B|NR_all_50424.1|1"
5U3G,"2020 RNA, RNA3DB","B|NR_all_04754.1|1"
5U4I,"RNA3DB","A|NR_all_83717.145|1, B|NR_all_10157.143|1, a|NR_all_56726.132|1, x|NR_all_35542.140|1, y|NR_all_35542.140|1"
5U4J,"RNA3DB","A|NR_all_83717.145|1, a|NR_all_56726.132|1, x|NR_all_35542.140|2, z|NR_all_35542.140|2"
5U9B,"RNA3DB","B|NR_all_77106.1|1"
5U9F,"RNA3DB","01|NR_all_83717.145|1, 02|NR_all_10157.143|1, A|NR_all_56726.132|1, W|NR_all_35542.140|1, X|NR_all_35542.140|1"
5U9G,"RNA3DB","01|NR_all_83717.145|1, 02|NR_all_10157.143|1, A|NR_all_56726.132|1, W|NR_all_35542.140|1, X|NR_all_35542.140|1"
5UD5,"RNA3DB","C|NR_all_93427.2|1, D|NR_all_93427.2|1"
5UDI,"RNA3DB","B|NR_all_88047.3|1"
5UDJ,"RNA3DB","B|NR_all_88047.3|1"
5UDK,"RNA3DB","B|NR_all_88047.3|1"
5UDL,"RNA3DB","B|NR_all_88047.3|1"
5UDZ,"RNA3DB","V|NR_all_93599.1|1, W|NR_all_93599.1|1"
5UED,"RNA3DB","A|NR_all_01949.5|2, B|NR_all_01949.5|2"
5UEE,"RNA3DB","A|NR_all_01949.5|2, B|NR_all_01949.5|2"
5UEF,"RNA3DB","A|NR_all_01949.5|2, B|NR_all_01949.5|2, C|NR_all_98428.4|1, D|NR_all_98428.4|1"
5UEG,"RNA3DB","A|NR_all_01949.5|2, B|NR_all_01949.5|2, C|NR_all_01949.5|2, D|NR_all_01949.5|2"
5UF3,"RNA3DB","A|NR_all_77764.1|1"
5UH5,"RNA3DB","I|NR_all_16019.1|1"
5UH6,"RNA3DB","I|NR_all_04288.4|1"
5UH8,"RNA3DB","I|NR_all_88394.1|1"
5UH9,"RNA3DB","I|NR_all_04288.4|1"
5UHC,"RNA3DB","I|NR_all_18284.1|1"
5UJ2,"RNA3DB","P|NR_all_41858.1|2, T|NR_all_41858.1|2"
5UK4,"RNA3DB","u|NR_all_38259.2|1, v|NR_all_38259.2|1, w|NR_all_38259.2|1, x|NR_all_38259.2|1"
5UKB,"RNA3DB","R|NR_all_10203.2|1"
5UMD,"RNA3DB","A|NR_all_95755.3|2, B|NR_all_17605.3|1, C|NR_all_95755.3|2"
5UNE,"RNA3DB","A|NR_all_68259.1|2, B|NR_all_68259.1|2"
5UQ7,"RNA3DB","A|NR_all_97519.74|1, B|NR_all_42622.74|1, a|NR_all_65795.80|2, x|NR_all_65795.80|2, y|NR_all_35542.140|1, z|NR_all_19951.88|1"
5UQ8,"RNA3DB","A|NR_all_97519.74|1, B|NR_all_42622.74|1, a|NR_all_65795.80|2, x|NR_all_65795.80|2, y|NR_all_35542.140|1, z|NR_all_19951.88|1"
5US2,"RNA3DB","B|NR_all_09880.4|1"
5USA,"RNA3DB","B|NR_all_09880.4|1"
5USB,"RNA3DB",""
5USE,"RNA3DB","B|NR_all_09880.4|1"
5USG,"RNA3DB","B|NR_all_09880.4|1"
5USN,"RNA3DB",""
5USO,"RNA3DB",""
5UX0,"RNA3DB","B|NR_all_42417.1|1, E|NR_all_42417.1|1"
5UX3,"RNA3DB","A|NR_all_38698.1|2, B|NR_all_38698.1|2"
5UYK,"RNA3DB","01|NR_all_83717.145|1, 02|NR_all_10157.143|1, A|NR_all_56726.132|1, W|NR_all_35542.140|1, X|NR_all_35542.140|1, Y|NR_all_19951.88|1"
5UYL,"RNA3DB","01|NR_all_83717.145|1, 02|NR_all_10157.143|1, A|NR_all_56726.132|1, W|NR_all_35542.140|1, X|NR_all_35542.140|1, Y|NR_all_19951.88|1"
5UYM,"RNA3DB","01|NR_all_83717.145|1, 02|NR_all_10157.143|1, A|NR_all_56726.132|1, W|NR_all_35542.140|1, X|NR_all_35542.140|1, Y|NR_all_19951.88|1"
5UYN,"RNA3DB","01|NR_all_83717.145|1, 02|NR_all_10157.143|1, A|NR_all_56726.132|1, W|NR_all_35542.140|1, X|NR_all_35542.140|1, Y|NR_all_76703.9|1"
5UYP,"RNA3DB","01|NR_all_83717.145|1, 02|NR_all_10157.143|1, A|NR_all_56726.132|1, W|NR_all_35542.140|1, X|NR_all_35542.140|1, Y|NR_all_76703.9|1"
5UYQ,"RNA3DB","01|NR_all_83717.145|1, 02|NR_all_10157.143|1, A|NR_all_56726.132|1, W|NR_all_35542.140|1, X|NR_all_35542.140|1, Y|NR_all_76703.9|1"
5UZ4,"RNA3DB","A|NR_all_56726.132|1"
5UZ6,"RNA3DB","A|NR_all_38698.1|2, B|NR_all_38698.1|2, C|NR_all_38698.1|2, D|NR_all_38698.1|2, E|NR_all_38698.1|2, F|NR_all_38698.1|2"
5UZ9,"RNA3DB","M|NR_all_94467.7|1"
5UZA,"RNA3DB","X|NR_all_94683.1|1"
5UZT,"RNA3DB","A|NR_all_43617.1|1"
5UZZ,"RNA3DB","A|NR_all_47899.1|1"
5V0H,"RNA3DB","A|NR_all_16232.4|2, B|NR_all_16232.4|2"
5V0J,"RNA3DB","A|NR_all_49339.2|2, B|NR_all_49339.2|2"
5V0K,"RNA3DB","A|NR_all_23118.1|1"
5V0O,"RNA3DB","A|NR_all_38698.1|2, B|NR_all_38698.1|2"
5V16,"RNA3DB","A|NR_all_40870.1|1"
5V17,"RNA3DB","A|NR_all_71100.1|1"
5V1K,"RNA3DB","A|NR_all_30079.1|2, B|NR_all_30079.1|2"
5V1L,"RNA3DB",""
5V2H,"RNA3DB",""
5V2R,"RNA3DB","A|NR_all_82429.1|2, B|NR_all_82429.1|2"
5V3F,"RNA3DB","A|NR_all_93701.1|1, B|NR_all_93701.1|1"
5V3I,"RNA3DB","A|NR_all_33922.2|1"
5V6X,"RNA3DB","C|NR_all_93427.2|1, D|NR_all_93427.2|1"
5V7C,"RNA3DB","C|NR_all_74928.1|1"
5V7Q,"RNA3DB","A|NR_all_35677.3|1, B|NR_all_54145.1|1"
5V8I,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1"
5V93,"RNA3DB","A|NR_all_35677.3|1, B|NR_all_54145.1|1, a|NR_all_32787.1|1"
5V9Z,"RNA3DB","A|NR_all_38698.1|2, B|NR_all_38698.1|2"
5VAJ,"RNA3DB","C|NR_all_20857.1|1"
5VCF,"RNA3DB","A|NR_all_95948.1|2, B|NR_all_95948.1|2"
5VCI,"RNA3DB","A|NR_all_95948.1|2, B|NR_all_95948.1|2"
5VGW,"RNA3DB","A|NR_all_95948.1|2, B|NR_all_95948.1|2"
5VH7,"RNA3DB","A|NR_all_78890.1|2, B|NR_all_78890.1|2"
5VH8,"RNA3DB","A|NR_all_44402.1|2, B|NR_all_44402.1|2"
5VI5,"RNA3DB","Q|NR_all_90795.7|1"
5VJ9,"RNA3DB","A|NR_all_27657.1|1, B|NR_all_27657.1|1, C|NR_all_27657.1|1, D|NR_all_27657.1|1"
5VJB,"RNA3DB","A|NR_all_27657.1|1, B|NR_all_27657.1|1, C|NR_all_27657.1|1, D|NR_all_27657.1|1"
5VM9,"RNA3DB","B|NR_all_71246.1|1, D|NR_all_32430.1|1"
5VO8,"RNA3DB","I|NR_all_57614.1|1"
5VOE,"RNA3DB","A|NR_all_73803.1|1"
5VOF,"RNA3DB","A|NR_all_73803.1|1"
5VP2,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_19951.88|1, 1x|NR_all_35542.140|1, 1y|NR_all_19951.88|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_19951.88|1, 2x|NR_all_35542.140|1, 2y|NR_all_19951.88|1"
5VPO,"RNA3DB","QA|NR_all_65795.80|1, QV|NR_all_45251.1|1, RA|NR_all_97519.74|1, RB|NR_all_42622.74|1, XA|NR_all_65795.80|1, XV|NR_all_45251.1|1, YA|NR_all_97519.74|1, YB|NR_all_42622.74|1"
5VPP,"RNA3DB","QA|NR_all_65795.80|1, QV|NR_all_75816.1|1, RA|NR_all_97519.74|1, RB|NR_all_42622.74|1, XA|NR_all_65795.80|1, XV|NR_all_75816.1|1, YA|NR_all_97519.74|1, YB|NR_all_42622.74|1"
5VR4,"RNA3DB","A|NR_all_87665.1|2, B|NR_all_87665.1|2, C|NR_all_87665.1|2, D|NR_all_87665.1|2"
5VSU,"RNA3DB","I|NR_all_72237.1|1"
5VT0,"RNA3DB","R|NR_all_05181.1|1"
5VVR,"RNA3DB","R|NR_all_34359.12|1"
5VVS,"RNA3DB","R|NR_all_34359.12|1"
5VW1,"RNA3DB","C|NR_all_43299.1|1"
5VXQ,"RNA3DB","A|NR_all_09810.1|1, B|NR_all_09810.1|1"
5VYC,"RNA3DB","i1|NR_all_46995.44|1, i2|NR_all_46995.44|1, i3|NR_all_46995.44|1, i4|NR_all_46995.44|1, i5|NR_all_46995.44|1, i6|NR_all_46995.44|1"
5VZ8,"RNA3DB",""
5VZB,"RNA3DB",""
5VZE,"RNA3DB",""
5VZH,"RNA3DB",""
5VZJ,"RNA3DB","M|NR_all_64827.1|1, N|NR_all_02729.1|1"
5VZL,"RNA3DB","B|NR_all_15683.2|1"
5W0M,"RNA3DB","H|NR_all_84318.1|1, I|NR_all_84318.1|1, J|NR_all_84318.1|1"
5W0O,"RNA3DB","C|NR_all_19387.1|2, D|NR_all_19387.1|2"
5W1H,"RNA3DB","B|NR_all_85536.1|1"
5W1I,"RNA3DB","B|NR_all_85536.1|1, D|NR_all_85536.1|1"
5W3V,"RNA3DB","E|NR_all_73760.1|2, F|NR_all_73760.1|2, G|NR_all_27133.1|2, H|NR_all_27133.1|2"
5W4K,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_19951.88|1, 1x|NR_all_35542.140|1, 1y|NR_all_19951.88|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_19951.88|1, 2x|NR_all_35542.140|1, 2y|NR_all_19951.88|1"
5W4U,"RNA3DB","R|NR_all_97440.1|1"
5W51,"RNA3DB","R|NR_all_97440.1|1"
5W5H,"RNA3DB","B|NR_all_88047.3|1, D|NR_all_88047.3|1"
5W5I,"RNA3DB","B|NR_all_88047.3|1, D|NR_all_88047.3|1"
5W5Y,"RNA3DB","R|NR_all_23929.3|1"
5W64,"RNA3DB","R|NR_all_07034.1|1"
5W65,"RNA3DB","R|NR_all_23929.3|1"
5W66,"RNA3DB","R|NR_all_23929.3|1"
5W6V,"RNA3DB","R|NR_all_80035.1|1"
5W7N,"RNA3DB","B|NR_all_09880.4|1"
5W7O,"RNA3DB","B|NR_all_09880.4|1"
5WDT,"RNA3DB","A|NR_all_83717.145|1, B|NR_all_10157.143|1, a|NR_all_56726.132|1, v|NR_all_35542.140|1, w|NR_all_35542.140|1, y|NR_all_19951.88|1"
5WE4,"RNA3DB","A|NR_all_83717.145|1, B|NR_all_10157.143|1, a|NR_all_56726.132|1, v|NR_all_35542.140|1, w|NR_all_35542.140|1, y|NR_all_19951.88|1"
5WE6,"RNA3DB","A|NR_all_83717.145|1, B|NR_all_10157.143|1, a|NR_all_56726.132|1, v|NR_all_35542.140|1, w|NR_all_35542.140|1, y|NR_all_19951.88|1"
5WEA,"RNA3DB","B|NR_all_17334.1|1"
5WF0,"RNA3DB","A|NR_all_83717.145|1, B|NR_all_10157.143|1, a|NR_all_56726.132|1, v|NR_all_35542.140|1, w|NR_all_35542.140|1, y|NR_all_19951.88|1"
5WFK,"RNA3DB","A|NR_all_83717.145|1, B|NR_all_10157.143|1, a|NR_all_56726.132|1, v|NR_all_35542.140|1, w|NR_all_35542.140|1, y|NR_all_19951.88|1"
5WFS,"RNA3DB","A|NR_all_83717.145|1, B|NR_all_10157.143|1, a|NR_all_56726.132|1, v|NR_all_35542.140|1, w|NR_all_35542.140|1, y|NR_all_19951.88|1"
5WIS,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_19951.88|1, 1x|NR_all_35542.140|1, 1y|NR_all_19951.88|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_19951.88|1, 2x|NR_all_35542.140|1, 2y|NR_all_19951.88|1"
5WIT,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_19951.88|1, 1x|NR_all_35542.140|1, 1y|NR_all_19951.88|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_19951.88|1, 2x|NR_all_35542.140|1, 2y|NR_all_19951.88|1"
5WJR,"RNA3DB","B|NR_all_09880.4|1"
5WLC,"RNA3DB","L0|NR_all_03510.64|3, L1|NR_all_03510.64|3, L2|NR_all_03510.64|3"
5WLH,"RNA3DB","B|NR_all_40386.1|1"
5WNP,"RNA3DB","A|NR_all_65795.80|1, a|NR_all_27039.1|2, b|NR_all_27039.1|2"
5WNQ,"RNA3DB","A|NR_all_65795.80|1"
5WNR,"RNA3DB","A|NR_all_65795.80|1"
5WNS,"RNA3DB","A|NR_all_65795.80|1"
5WNT,"RNA3DB","A|NR_all_65795.80|1, a|NR_all_93152.1|2, b|NR_all_93152.1|2"
5WNU,"RNA3DB","A|NR_all_65795.80|1, a|NR_all_49764.1|2, b|NR_all_49764.1|2"
5WNV,"RNA3DB","A|NR_all_65795.80|1, a|NR_all_27039.1|2, b|NR_all_27039.1|2"
5WQ1,"RNA3DB","A|NR_all_43908.1|1"
5WQE,"RNA3DB","B|NR_all_50424.1|1"
5WS2,"RNA3DB","C|NR_all_39327.1|1, D|NR_all_39327.1|1"
5WSG,"RNA3DB","D|NR_all_38286.2|1, E|NR_all_08356.2|1, b|NR_all_95531.1|1"
5WT1,"RNA3DB","C|NR_all_27778.1|1, F|NR_all_27778.1|1"
5WT3,"RNA3DB","C|NR_all_27778.1|1"
5WTI,"RNA3DB","B|NR_all_51824.1|1"
5WTK,"RNA3DB","B|NR_all_90696.1|1"
5WTY,"RNA3DB","C|NR_all_66547.1|1, D|NR_all_63837.1|1"
5WWE,"RNA3DB","B|NR_all_43595.1|1"
5WWF,"RNA3DB","B|NR_all_84932.1|1, D|NR_all_84932.1|1"
5WWG,"RNA3DB","B|NR_all_19056.1|1"
5WWR,"RNA3DB","C|NR_all_99471.1|1, D|NR_all_99471.1|1"
5WWS,"RNA3DB","C|NR_all_99471.1|1, D|NR_all_99471.1|1"
5WWT,"RNA3DB","C|NR_all_99471.1|1, D|NR_all_99471.1|1"
5WWW,"RNA3DB","B|NR_all_29370.1|1"
5WWX,"RNA3DB","C|NR_all_14761.1|1"
